Entity,Code,Year, crop(tonnes per hectare),RMSE
Kulon Progo,KLP,1962,1.3123,0.3177700340747833
Kulon Progo,KLP,1964,1.3048,0.3177700340747833
Kulon Progo,KLP,1965,1.3092,0.3177700340747833
Kulon Progo,KLP,1966,1.1606,0.3177700340747833
Kulon Progo,KLP,1967,1.3809,0.3177700340747833
Kulon Progo,KLP,1968,1.3066,0.3177700340747833
Kulon Progo,KLP,1969,1.3828,0.3177700340747833
Kulon Progo,KLP,1970,1.3369,0.3177700340747833
Kulon Progo,KLP,1971,1.3149,0.3177700340747833
Kulon Progo,KLP,1972,1.4421,0.3177700340747833
Kulon Progo,KLP,1973,1.3393,0.3177700340747833
Kulon Progo,KLP,1974,1.413,0.3177700340747833
Kulon Progo,KLP,1975,1.4295,0.3177700340747833
Kulon Progo,KLP,1976,1.5248,0.3177700340747833
Kulon Progo,KLP,1977,1.5048,0.3177700340747833
Kulon Progo,KLP,1978,1.5967,0.3177700340747833
Kulon Progo,KLP,1979,1.6322,0.3177700340747833
Kulon Progo,KLP,1980,1.2197,0.3177700340747833
Kulon Progo,KLP,1981,1.4406,0.3177700340747833
Kulon Progo,KLP,1982,1.779,0.3177700340747833
Kulon Progo,KLP,1983,1.833,0.3177700340747833
Kulon Progo,KLP,1984,1.7308,0.3177700340747833
Kulon Progo,KLP,1985,1.7496,0.3177700340747833
Kulon Progo,KLP,1986,1.761,0.3177700340747833
Kulon Progo,KLP,1987,1.8662,0.3177700340747833
Kulon Progo,KLP,1988,1.6486,0.3177700340747833
Kulon Progo,KLP,1989,1.9843,0.3177700340747833
Kulon Progo,KLP,1990,1.8775,0.3177700340747833
Kulon Progo,KLP,1991,2.0582,0.3177700340747833
Kulon Progo,KLP,1992,1.8735,0.3177700340747833
Kulon Progo,KLP,1993,1.8084,0.3177700340747833
Kulon Progo,KLP,1994,2.2828,0.3177700340747833
Kulon Progo,KLP,1995,2.5321,0.3177700340747833
Kulon Progo,KLP,1996,2.3629,0.3177700340747833
Kulon Progo,KLP,1997,2.6005,0.3177700340747833
Kulon Progo,KLP,1998,2.697,0.3177700340747833
Kulon Progo,KLP,1999,2.6228,0.3177700340747833
Kulon Progo,KLP,2000,2.7964,0.3177700340747833
Kulon Progo,KLP,2001,2.7591,0.3177700340747833
Kulon Progo,KLP,2002,2.7447,0.3177700340747833
Kulon Progo,KLP,2003,3.4026,0.3177700340747833
Kulon Progo,KLP,2004,3.0579,0.3177700340747833
Kulon Progo,KLP,2005,3.7273,0.3177700340747833
Kulon Progo,KLP,2006,3.3671,0.3177700340747833
Kulon Progo,KLP,2007,3.0403,0.3177700340747833
Kulon Progo,KLP,2008,3.3823,0.3177700340747833
Kulon Progo,KLP,2009,3.7852,0.3177700340747833
Kulon Progo,KLP,2010,4.08,0.3177700340747833
Kulon Progo,KLP,2011,3.7145,0.3177700340747833
Kulon Progo,KLP,2012,4.3667,0.3177700340747833
Kulon Progo,KLP,2013,4.2107,0.3177700340747833
Kulon Progo,KLP,2014,5.0057,0.3177700340747833
Kulon Progo,KLP,2014,5.2536,0.3177700340747833
Kulon Progo,KLP,2015,5.1761,0.3177700340747833
Kulon Progo,KLP,2016,5.3950934410095215,0.3177700340747833
Kulon Progo,KLP,2017,5.814759254455566,0.3177700340747833
Kulon Progo,KLP,2018,6.196469783782959,0.3177700340747833
Kulon Progo,KLP,2019,6.596556186676025,0.3177700340747833
Kulon Progo,KLP,2020,7.21713399887085,0.3177700340747833
Bantul,BTL,1962,1.0588,0.2673458755016327
Bantul,BTL,1964,1.0,0.2673458755016327
Bantul,BTL,1965,1.0,0.2673458755016327
Bantul,BTL,1966,0.6258,0.2673458755016327
Bantul,BTL,1967,0.7778,0.2673458755016327
Bantul,BTL,1968,0.8487,0.2673458755016327
Bantul,BTL,1969,1.0,0.2673458755016327
Bantul,BTL,1970,2.0,0.2673458755016327
Bantul,BTL,1971,1.9231,0.2673458755016327
Bantul,BTL,1972,1.7143,0.2673458755016327
Bantul,BTL,1973,2.2414,0.2673458755016327
Bantul,BTL,1974,2.1429,0.2673458755016327
Bantul,BTL,1975,1.8966,0.2673458755016327
Bantul,BTL,1976,2.0536,0.2673458755016327
Bantul,BTL,1977,1.5152,0.2673458755016327
Bantul,BTL,1978,1.6,0.2673458755016327
Bantul,BTL,1979,0.95,0.2673458755016327
Bantul,BTL,1980,0.75,0.2673458755016327
Bantul,BTL,1981,0.8,0.2673458755016327
Bantul,BTL,1982,0.8333,0.2673458755016327
Bantul,BTL,1983,0.875,0.2673458755016327
Bantul,BTL,1984,0.7244,0.2673458755016327
Bantul,BTL,1985,0.7776,0.2673458755016327
Bantul,BTL,1986,0.8157,0.2673458755016327
Bantul,BTL,1987,0.83,0.2673458755016327
Bantul,BTL,1988,0.7802,0.2673458755016327
Bantul,BTL,1989,0.7066,0.2673458755016327
Bantul,BTL,1990,1.0767,0.2673458755016327
Bantul,BTL,1991,0.9831,0.2673458755016327
Bantul,BTL,1992,0.9768,0.2673458755016327
Bantul,BTL,1993,0.9846,0.2673458755016327
Bantul,BTL,1994,1.2686,0.2673458755016327
Bantul,BTL,1995,0.8383,0.2673458755016327
Bantul,BTL,1996,1.2426,0.2673458755016327
Bantul,BTL,1997,0.8831,0.2673458755016327
Bantul,BTL,1998,0.8911,0.2673458755016327
Bantul,BTL,1999,0.9566,0.2673458755016327
Bantul,BTL,2000,1.4068,0.2673458755016327
Bantul,BTL,2001,0.6991,0.2673458755016327
Bantul,BTL,2002,0.753,0.2673458755016327
Bantul,BTL,2003,0.5267,0.2673458755016327
Bantul,BTL,2004,0.7128,0.2673458755016327
Bantul,BTL,2005,0.9075,0.2673458755016327
Bantul,BTL,2006,0.8451,0.2673458755016327
Bantul,BTL,2007,1.0938,0.2673458755016327
Bantul,BTL,2008,1.0666,0.2673458755016327
Bantul,BTL,2009,1.0211,0.2673458755016327
Bantul,BTL,2010,0.9613,0.2673458755016327
Bantul,BTL,2011,0.9831,0.2673458755016327
Bantul,BTL,2012,0.8174,0.2673458755016327
Bantul,BTL,2013,1.2271,0.2673458755016327
Bantul,BTL,2014,1.3679,0.2673458755016327
Bantul,BTL,2014,1.2273,0.2673458755016327
Bantul,BTL,2015,1.164,0.2673458755016327
Bantul,BTL,2016,1.137155532836914,0.2673458755016327
Bantul,BTL,2017,1.1604838371276855,0.2673458755016327
Bantul,BTL,2018,1.1483938694000244,0.2673458755016327
Bantul,BTL,2019,1.1360232830047607,0.2673458755016327
Bantul,BTL,2020,1.1098287105560303,0.2673458755016327
Gunung Kidul,GKD,1962,0.7826,0.21988090872764587
Gunung Kidul,GKD,1964,0.7447,0.21988090872764587
Gunung Kidul,GKD,1965,0.7556,0.21988090872764587
Gunung Kidul,GKD,1966,0.7586,0.21988090872764587
Gunung Kidul,GKD,1967,0.7586,0.21988090872764587
Gunung Kidul,GKD,1968,0.7619,0.21988090872764587
Gunung Kidul,GKD,1969,0.7506,0.21988090872764587
Gunung Kidul,GKD,1970,0.8161,0.21988090872764587
Gunung Kidul,GKD,1971,0.9302,0.21988090872764587
Gunung Kidul,GKD,1972,0.8957,0.21988090872764587
Gunung Kidul,GKD,1973,0.9082,0.21988090872764587
Gunung Kidul,GKD,1974,0.9096,0.21988090872764587
Gunung Kidul,GKD,1975,0.8615,0.21988090872764587
Gunung Kidul,GKD,1976,0.9091,0.21988090872764587
Gunung Kidul,GKD,1977,1.2302,0.21988090872764587
Gunung Kidul,GKD,1978,0.8887,0.21988090872764587
Gunung Kidul,GKD,1979,0.8978,0.21988090872764587
Gunung Kidul,GKD,1980,0.747,0.21988090872764587
Gunung Kidul,GKD,1981,0.7482,0.21988090872764587
Gunung Kidul,GKD,1982,0.8318,0.21988090872764587
Gunung Kidul,GKD,1983,0.9773,0.21988090872764587
Gunung Kidul,GKD,1984,1.0928,0.21988090872764587
Gunung Kidul,GKD,1985,1.0291,0.21988090872764587
Gunung Kidul,GKD,1986,1.8113,0.21988090872764587
Gunung Kidul,GKD,1987,1.6645,0.21988090872764587
Gunung Kidul,GKD,1988,1.9248,0.21988090872764587
Gunung Kidul,GKD,1989,1.9131,0.21988090872764587
Gunung Kidul,GKD,1990,1.9592,0.21988090872764587
Gunung Kidul,GKD,1991,1.864,0.21988090872764587
Gunung Kidul,GKD,1992,1.8543,0.21988090872764587
Gunung Kidul,GKD,1993,1.98,0.21988090872764587
Gunung Kidul,GKD,1994,1.3974,0.21988090872764587
Gunung Kidul,GKD,1995,1.1267,0.21988090872764587
Gunung Kidul,GKD,1996,1.1644,0.21988090872764587
Gunung Kidul,GKD,1997,1.545,0.21988090872764587
Gunung Kidul,GKD,1998,1.875,0.21988090872764587
Gunung Kidul,GKD,1999,2.0267,0.21988090872764587
Gunung Kidul,GKD,2000,1.8911,0.21988090872764587
Gunung Kidul,GKD,2001,2.5907,0.21988090872764587
Gunung Kidul,GKD,2002,2.4615,0.21988090872764587
Gunung Kidul,GKD,2003,2.4404,0.21988090872764587
Gunung Kidul,GKD,2004,2.0679,0.21988090872764587
Gunung Kidul,GKD,2005,1.9908,0.21988090872764587
Gunung Kidul,GKD,2006,1.9166,0.21988090872764587
Gunung Kidul,GKD,2007,2.1334,0.21988090872764587
Gunung Kidul,GKD,2008,2.2224,0.21988090872764587
Gunung Kidul,GKD,2009,2.0,0.21988090872764587
Gunung Kidul,GKD,2010,2.0,0.21988090872764587
Gunung Kidul,GKD,2011,1.9787,0.21988090872764587
Gunung Kidul,GKD,2012,1.9741,0.21988090872764587
Gunung Kidul,GKD,2013,2.024,0.21988090872764587
Gunung Kidul,GKD,2014,1.7152,0.21988090872764587
Gunung Kidul,GKD,2014,1.9787,0.21988090872764587
Gunung Kidul,GKD,2015,2.0019,0.21988090872764587
Gunung Kidul,GKD,2016,1.9341102838516235,0.21988090872764587
Gunung Kidul,GKD,2017,1.9763233661651611,0.21988090872764587
Gunung Kidul,GKD,2018,1.9372165203094482,0.21988090872764587
Gunung Kidul,GKD,2019,1.9567644596099854,0.21988090872764587
Gunung Kidul,GKD,2020,1.9424766302108765,0.21988090872764587
Sleman,SLM,1962,0.9541,0.8694063425064087
Sleman,SLM,1964,0.9079,0.8694063425064087
Sleman,SLM,1965,1.1924,0.8694063425064087
Sleman,SLM,1966,1.1634,0.8694063425064087
Sleman,SLM,1967,1.0509,0.8694063425064087
Sleman,SLM,1968,1.5051,0.8694063425064087
Sleman,SLM,1969,1.7241,0.8694063425064087
Sleman,SLM,1970,1.8782,0.8694063425064087
Sleman,SLM,1971,1.9485,0.8694063425064087
Sleman,SLM,1972,2.0718,0.8694063425064087
Sleman,SLM,1973,1.9443,0.8694063425064087
Sleman,SLM,1974,1.9667,0.8694063425064087
Sleman,SLM,1975,2.0,0.8694063425064087
Sleman,SLM,1976,2.1981,0.8694063425064087
Sleman,SLM,1977,2.7,0.8694063425064087
Sleman,SLM,1978,3.1111,0.8694063425064087
Sleman,SLM,1979,3.7647,0.8694063425064087
Sleman,SLM,1980,3.9535,0.8694063425064087
Sleman,SLM,1981,3.75,0.8694063425064087
Sleman,SLM,1982,2.6504,0.8694063425064087
Sleman,SLM,1983,3.1585,0.8694063425064087
Sleman,SLM,1984,3.7252,0.8694063425064087
Sleman,SLM,1985,4.2263,0.8694063425064087
Sleman,SLM,1986,3.7209,0.8694063425064087
Sleman,SLM,1987,3.5128,0.8694063425064087
Sleman,SLM,1988,4.5065,0.8694063425064087
Sleman,SLM,1989,3.8148,0.8694063425064087
Sleman,SLM,1990,3.2871,0.8694063425064087
Sleman,SLM,1991,4.7969,0.8694063425064087
Sleman,SLM,1992,3.6613,0.8694063425064087
Sleman,SLM,1993,2.9068,0.8694063425064087
Sleman,SLM,1994,2.4876,0.8694063425064087
Sleman,SLM,1995,2.4185,0.8694063425064087
Sleman,SLM,1996,2.5848,0.8694063425064087
Sleman,SLM,1997,3.13,0.8694063425064087
Sleman,SLM,1998,3.2604,0.8694063425064087
Sleman,SLM,1999,3.1862,0.8694063425064087
Sleman,SLM,2000,3.3416,0.8694063425064087
Sleman,SLM,2001,3.7455,0.8694063425064087
Sleman,SLM,2002,3.8811,0.8694063425064087
Sleman,SLM,2003,3.8135,0.8694063425064087
Sleman,SLM,2004,3.946,0.8694063425064087
Sleman,SLM,2005,4.2805,0.8694063425064087
Sleman,SLM,2006,4.6197,0.8694063425064087
Sleman,SLM,2007,4.5442,0.8694063425064087
Sleman,SLM,2008,5.0111,0.8694063425064087
Sleman,SLM,2009,4.6732,0.8694063425064087
Sleman,SLM,2010,5.0,0.8694063425064087
Sleman,SLM,2011,5.5693,0.8694063425064087
Sleman,SLM,2012,6.679,0.8694063425064087
Sleman,SLM,2013,5.9869,0.8694063425064087
